id,label,subject,text
970,bug_report,System feels unresponsive,Strings are corrupted due to wrong character encoding. It happens even when I am only doing a basic task. Please investigate the bug.
971,bug_report,Form submission is failing,After switching to dark mode several text elements become the same color as the background and are unreadable. There is no reliable workaround right now. Can you reproduce the issue?
972,bug_report,Crash on save,"I am consistently hitting an error during the order processing step at checkout. Refreshing sometimes helps, but the issue returns. This is affecting the normal workflow for my team. Please check the broken flow."
973,bug_report,Autosave is not behaving correctly,When I try to sign up with my company email from a less common domain the form says it's invalid. There is no reliable workaround right now. Can you reproduce the issue?
974,bug_report,Page load is taking too long in the dashboard,"I requested to change my email, got the verification link, clicked it, and landed on a 404 page. The page keeps stalling before it finishes loading. Please investigate the bug."
975,bug_report,CPU usage spikes unexpectedly,Application performance gradually degrades over time. The slowdown makes the workflow hard to use. Can you reproduce the issue?
976,bug_report,Form submission is failing,XML parser fails on valid XML documents. The current behavior breaks the normal flow. The current behavior does not match what the product should do. I need this fixed in the next release.
977,bug_report,Form submission is failing in the dashboard,The app uses color alone to convey meaning making it unusable for colorblind users. There is no reliable workaround right now. I need this fixed in the next release.
978,bug_report,UI behavior is broken,On my Android phone when I tap on a dropdown menu in the checkout form the options appear but none of them respond to taps. The current behavior breaks the normal flow. Can you reproduce the issue?
979,bug_report,CPU usage spikes unexpectedly in the dashboard,When I try to paste text from clipboard into the app it doesn't appear. This needs a performance fix. Please check the broken flow.
980,bug_report,Search and filters are not returning results in the dashboard,When I delete an item a confirmation dialog pops up but even after I click Yes it pops up again immediately. The current behavior breaks the normal flow. Please investigate the bug.
981,bug_report,App is lagging badly,When I select a color with the color picker the hex value saved is different from what I selected. The slowdown makes the workflow hard to use. I have already tried the basic workaround. Please investigate the bug.
982,bug_report,Error appears during use,"Numbers use periods instead of commas for thousands in non-English locales. Refreshing sometimes helps, but the issue returns. I need this fixed in the next release."
983,bug_report,CPU usage spikes unexpectedly,After using the app for 30 minutes it gets noticeably slower and more sluggish. This needs a performance fix. Please check the broken flow.
984,bug_report,Crash on save,Right-to-left languages like Arabic display left-to-right making them unreadable. It seems worse after the latest update. I have already tried the basic workaround. Please investigate the bug.
985,bug_report,Feature is not working as expected,"After submitting the registration form once, I received two confirmation emails and two accounts were created. The current behavior breaks the normal flow. Can you reproduce the issue?"
986,bug_report,App is failing unexpectedly,The IOS app completely freezes for 10+ seconds whenever I try to add something to my cart. It seems worse after the latest update. I need this fixed in the next release.
987,bug_report,UI behavior is broken in the dashboard,When I clicked the checkout button the page froze momentarily and then submitted the order twice. The feature works only part of the time. The current behavior does not match what the product should do. I need this fixed in the next release.
988,bug_report,Unhandled exception on this page,"The app consistently crashes when I rotate my phone from portrait to landscape on the main dashboard. Refreshing sometimes helps, but the issue returns. Please check the broken flow."
989,bug_report,Autosave is not behaving correctly,The shipping cost estimator on the checkout page shows a negative dollar amount for standard shipping which can't be right. The feature works only part of the time. The issue shows up every time I repeat the steps. Please check the broken flow.
990,bug_report,Database error keeps showing up,"The app isn't recognizing my fingerprint correctly even though it works fine in other apps. Refreshing sometimes helps, but the issue returns. I need this fixed in the next release."
991,bug_report,Feature is not working as expected,The form rejects my address as 'invalid' but it's a real valid address. There is no reliable workaround right now. Can you reproduce the issue?
992,bug_report,Form submission is failing while saving,After I log out I can still access my account by hitting the back button and refreshing. There is no reliable workaround right now. Can you reproduce the issue?
993,bug_report,Autosave is not behaving correctly,I want to clarify upfront that this is not a billing dispute about my charges. I can trigger the issue on more than one device. I need this fixed in the next release.
994,bug_report,Autosave is not behaving correctly,When I request a data export from my account settings the system sends me an email saying the export is ready but the attached CSV file is completely empty with no content at all. I can trigger the issue on more than one device. The issue shows up every time I repeat the steps. Please investigate the bug.
995,bug_report,Feature is not working as expected on mobile,Sometimes placeholder text from the HTML remains visible in production instead of being replaced by actual content. The current behavior breaks the normal flow. I have already tried the basic workaround. Please check the broken flow.
996,bug_report,Error appears during use after the update,Random number generator isn't properly seeded causing predictable output. I can reproduce it repeatedly with the same steps. I need this fixed in the next release.
997,bug_report,Search and filters are not returning results,I can upload a.exe file on the form even though it should only accept images. The feature works only part of the time. Please check the broken flow.
998,bug_report,App is failing unexpectedly,The app crashes whenever background sync tries to run even with minimal data. I can reproduce it repeatedly with the same steps. Please investigate the bug.
999,bug_report,Page load is taking too long,Clicking 'Generate Report' shows a spinner but never finishes. The slowdown makes the workflow hard to use. The issue shows up every time I repeat the steps. I need this fixed in the next release.
1000,bug_report,Multiple things broken at the same time,"Several different things have stopped working at once. I am not sure if they are related or separate issues. Notifications are not arriving, my settings are not saving, and the dashboard is not loading correctly."
1001,bug_report,Feature is not working as expected on mobile,The system-level notification settings aren't being respected. I can trigger the issue on more than one device. I have already tried the basic workaround. Please check the broken flow.
1002,bug_report,CPU usage spikes unexpectedly,If I accidentally double-click 'Add to Cart' it adds the item multiple times instead of once. The page keeps stalling before it finishes loading. This is affecting the normal workflow for my team. Please check the broken flow.
1003,bug_report,Feature is not working as expected in the dashboard,When I try to print the page or use Print to PDF it looks completely different from the screen. The feature works only part of the time. The issue shows up every time I repeat the steps. Can you reproduce the issue?
1004,bug_report,Unhandled exception on this page,The Ctrl+S shortcut in your app triggers the browser save dialog instead of saving within the app. It seems worse after the latest update. Can you reproduce the issue?
1005,bug_report,Performance is too slow,When I click page 2 or 3 the URL changes but the same products stay on screen. It happens even when I am only doing a basic task. The current behavior does not match what the product should do. Please check the broken flow.
1006,bug_report,Unhandled exception on this page,Every time I try to view my order tracking I get a 500 internal server error. It seems worse after the latest update. Please check the broken flow.
1007,bug_report,Unhandled exception on this page,After purchasing I get an order confirmation page but the receipt email never arrives. This is affecting normal use. The current behavior does not match what the product should do. Please investigate the bug.
1008,bug_report,Page load is taking too long,The notification sound is painfully loud and there's no way to adjust the volume. This needs a performance fix. Please check the broken flow.
1009,bug_report,System feels unresponsive,When syncing between devices sometimes data gets corrupted if there are conflicts. This needs a performance fix. This is affecting the normal workflow for my team. Can you reproduce the issue?
1010,bug_report,Crash on save on mobile,NULL values are treated inconsistently in operations. I can reproduce it repeatedly with the same steps. The current behavior does not match what the product should do. Please check the broken flow.
1011,bug_report,Feature is not working as expected after the update,The store location map on the contact page just shows a gray box. I can trigger the issue on more than one device. Can you reproduce the issue?
1012,bug_report,Crash on save,I set up email notifcations for new orders but im not recieving any emails. This is affecting normal use. Can you reproduce the issue?
1013,bug_report,CPU usage spikes unexpectedly after the update,The app is using an excessive amount of device memory and draining battery very quickly. It happens even when I am only doing a basic task. I need this fixed in the next release.
1014,bug_report,Form submission is failing,On mobile the entry form doesn't fit the screen properly and the buttons are cut off. The current behavior breaks the normal flow. The issue shows up every time I repeat the steps. Can you reproduce the issue?
1015,bug_report,Database error keeps showing up,The color palette used doesn't match our brand guidelines that we specified. It seems worse after the latest update. The current behavior does not match what the product should do. Can you reproduce the issue?
1016,bug_report,Unhandled exception on this page,When I try to download an invoice PDF I get a 404 error. I can reproduce it repeatedly with the same steps. Please investigate the bug.
1017,bug_report,Form submission is failing,The app will not open. The feature works only part of the time. I need this fixed in the next release.
1018,bug_report,Feature is not working as expected on mobile,Profile changes aren't syncing across devices. The feature works only part of the time. I need this fixed in the next release.
1019,bug_report,Autosave is not behaving correctly,The export completes successfully and downloads a file but the file is empty despite data being visible on screen. The current behavior breaks the normal flow. I need this fixed in the next release.
1020,bug_report,Database error keeps showing up,Doing one query in a loop creates N+1 queries. I can reproduce it repeatedly with the same steps. The current behavior does not match what the product should do. I need this fixed in the next release.
1021,bug_report,App is lagging badly,Every time I log out and back in my notification preferences and display settings are completely reset. This needs a performance fix. The current behavior does not match what the product should do. Can you reproduce the issue?
1022,bug_report,CPU usage spikes unexpectedly in the dashboard,The same feature works fine on Android but does nothing on iPhone. The slowdown makes the workflow hard to use. Can you reproduce the issue?
1023,bug_report,Performance is too slow,The animations are too fast or too much making users with motion sensitivity feel sick. The slowdown makes the workflow hard to use. Please check the broken flow.
1024,bug_report,Autosave is not behaving correctly after the update,The padding and margins between UI elements are inconsistent looking unprofessional. There is no reliable workaround right now. I have already tried the basic workaround. Can you reproduce the issue?
1025,bug_report,Unhandled exception on this page,The keyboard autocomplete and predictive text suggestions are completely wrong and unhelpful. This is affecting normal use. I have already tried the basic workaround. I need this fixed in the next release.
1026,bug_report,CPU usage spikes unexpectedly after the update,Query tries to load millions of rows causing memory exhaustion. The slowdown makes the workflow hard to use. This is affecting the normal workflow for my team. Please investigate the bug.
1027,bug_report,Page load is taking too long,Object wasn't deep copied so changes affect original. The slowdown makes the workflow hard to use. Can you reproduce the issue?
1028,bug_report,Form submission is failing on mobile,Images don't have alt text making them inaccessible to blind users and bad for SEO. I can trigger the issue on more than one device. I have already tried the basic workaround. I need this fixed in the next release.
1029,bug_report,Search and filters are not returning results on mobile,The search feature is returning completely unrelated items when I type a product name. There is no reliable workaround right now. Can you reproduce the issue?
1030,bug_report,Search and filters are not returning results,Even with cached data the app won't function when internet is disconnected. There is no reliable workaround right now. I need this fixed in the next release.
1031,bug_report,System feels unresponsive,After I enter my credentials on the login page it just spins and never actually logs me in. This needs a performance fix. Please investigate the bug.
1032,refund_request,Charged twice and need a refund,My credit card statement shows two charges of $49.99 from your company on March 1st. This is clearly a billing error. Kindly refund this amount to the original payment method.
1033,refund_request,Refund request after cancellation,My 14-day free trial was supposed to end on March 20th but you charged my card on March 10th. The billing date does not match the cancellation date. Please help me resolve this billing error.
1034,refund_request,Charged twice and need a refund for this order,We were charged twice for our annual plan renewal this month. Please reverse the duplicate transaction. I would like the charge reversed.
1035,refund_request,Double billing on my account,The service was completely down on the exact day I purchased. I only expected one payment for this order or subscription. I would like the charge reversed.
1036,refund_request,Refund needed for a canceled order on the card,You violated my privacy by selling my data. The billing date does not match the cancellation date. Please help me resolve this billing error.
1037,refund_request,Trial charge should be refunded on the card,The item I received appears to be counterfeit or imitation not genuine. This should fall under your refund window. Please help me resolve this billing error.
1038,refund_request,Charged twice and need a refund,I signed up last night and have decided it's not right for me. The extra charge should be returned to the original method. I would like the charge reversed.
1039,refund_request,"Product arrived damaged, refund requested",The item arrived broken. The quality is far below what was promised. The issue shows up every time I repeat the steps. Please process the refund.
1040,refund_request,Refund request for an unapproved purchase,You breached the contract terms. Please return the funds immediately. I would like the charge reversed.
1041,refund_request,Charged twice and need a refund for this order,I'm considering legal action if you don't process my credit back. The extra charge should be returned to the original method. I would like the charge reversed.
1042,refund_request,Refund request for duplicate charge,You had a 4-hour outage last month but no service credits were issued. The extra charge should be returned to the original method. The current behavior does not match what the product should do. Please help me resolve this billing error.
1043,refund_request,Refund needed for a canceled order,My invoice for March says $299/month but I was quoted $249/month during signup. The billing date does not match the cancellation date. Please help me resolve this billing error.
1044,refund_request,Extra charge needs to be refunded,The product doesn't meet the false advertising claims. The extra charge should be returned to the original method. I would like the charge reversed.
1045,refund_request,Charged twice and need a refund for this order,The restocking fee deducted from my payment reversal is excessive. The extra charge should be returned to the original method. The current behavior does not match what the product should do. Please help me resolve this billing error.
1046,refund_request,Refund needed for a canceled order,Your policy states reimbursements within 30 days. The billing date does not match the cancellation date. Kindly refund this amount to the original payment method.
1047,refund_request,Refund request for duplicate charge,My 14-day free trial was supposed to end on March 20th but you charged my card on March 10th. This is clearly a billing error. Please help me resolve this billing error.
1048,refund_request,Refund request for a damaged item,The third-party seller provided poor service. Please process the refund once you review the order. I would like the charge reversed.
1049,refund_request,Paid for a service I no longer need within the refund window,I was charged more than the advertised price. The charge happened after I canceled or tried to stop the service. I would like the charge reversed.
1050,refund_request,System is broken across multiple devices,"I have tried on my phone, tablet, and laptop and the same issue appears on all of them. This tells me it is not a device problem. Something is wrong on your end and I need it fixed."
1051,refund_request,Duplicate payment should be reversed,I ask that you upgrade me to a better tier instead of returning the payment. Please reverse the duplicate transaction. I would like the charge reversed.
1052,refund_request,Refund request for an unapproved purchase,My order was marked as delivered two weeks ago but I never received it at my address. I never approved this payment. The current behavior does not match what the product should do. I would like the charge reversed.
1053,refund_request,Duplicate payment should be reversed on the card,I want a manager to review my payment reversal request personally. This is clearly a billing error. Kindly refund this amount to the original payment method.
1054,refund_request,Duplicate payment should be reversed,Give me loyalty points instead of a cash return of my payment. I only expected one payment for this order or subscription. I have already tried the basic workaround. Please help me resolve this billing error.
1055,refund_request,Please refund an unauthorized payment,I am requesting that you offer free shipping on my next order instead of my amount credited back. I never approved this payment. Please help me resolve this billing error.
1056,refund_request,Refund request for an unapproved purchase for this charge,The penalty clause is excessive. This transaction should not have gone through. This is affecting the normal workflow for my team. Kindly refund this amount to the original payment method.
1057,refund_request,Refund request for duplicate charge,I canceld my subscription on February 15th and recieved a confirmation email but I was still charged on March 1st. The extra charge should be returned to the original method. Kindly refund this amount to the original payment method.
1058,refund_request,Please refund this poor-quality order,I returned the item three weeks ago with tracking confirmation showing it was delivered to your warehouse. I would like the full amount returned rather than a replacement. Please process the refund.
1059,refund_request,Extra charge needs to be refunded,Your security was breached and my payment information was compromised. This is clearly a billing error. Please process the refund.
1060,refund_request,"Product arrived damaged, refund requested for this order",I am requesting that you send a replacement item instead of my amount credited back. The item arrived in poor condition and does not match what was advertised. I would like the charge reversed.
1061,refund_request,Charge without consent should be reversed,I don't want the extended warranty that was added to my order. Please return the funds immediately. The current behavior does not match what the product should do. Kindly refund this amount to the original payment method.
1062,refund_request,Refund request for a damaged item,I'm not satisfied with my purchase and want to use the satisfaction guarantee my money returned. The item arrived in poor condition and does not match what was advertised. The current behavior does not match what the product should do. Please help me resolve this billing error.
1063,refund_request,Charged twice and need a refund,I have store credit but want my amount credited back instead. The extra charge should be returned to the original method. The current behavior does not match what the product should do. Please help me resolve this billing error.
1064,refund_request,Refund request for duplicate charge for this charge,I'm filing a chargeback with my credit card company for this unauthorized charge. Please reverse the duplicate transaction. Kindly refund this amount to the original payment method.
1065,refund_request,Trial charge should be refunded,I was told my reimbursement was issued 21 days ago but it has not appeared on my statement. This should fall under your refund window. Please process the refund.
1066,refund_request,Need money back for this item for this charge,I bought this as a gift and the recipient already owns it. The item arrived in poor condition and does not match what was advertised. I have already tried the basic workaround. Kindly refund this amount to the original payment method.
1067,refund_request,"Product arrived damaged, refund requested",The item was delivered to the wrong address and I can't get it back. The quality is far below what was promised. The current behavior does not match what the product should do. Please process the refund.
1068,refund_request,Trial charge should be refunded on the card,It's been six weeks since the estimated delivery date and my order has still not arrived. The charge happened after I canceled or tried to stop the service. Please help me resolve this billing error.
1069,refund_request,Charge without consent should be reversed,My subscription renewed without my consent. I need the charge reversed as soon as possible. Kindly refund this amount to the original payment method.
1070,refund_request,Paid for a service I no longer need,My complaint has been unresolved for weeks. The billing date does not match the cancellation date. This is affecting the normal workflow for my team. Please help me resolve this billing error.
1071,refund_request,Double billing on my account on the card,This complaint needs executive-level attention regarding my reimbursement. Please reverse the duplicate transaction. Please help me resolve this billing error.
1072,refund_request,Unexpected billing on my account on the card,The item arrived with damaged packaging though the item inside seems fine. This transaction should not have gone through. This is affecting the normal workflow for my team. Please help me resolve this billing error.
1073,refund_request,Extra charge needs to be refunded for this charge,I accidentally purchased a gift card for the wrong amount. I only expected one payment for this order or subscription. Please help me resolve this billing error.
1074,refund_request,Unexpected billing on my account,Someone else accessed my account and made purchases. I never approved this payment. Please process the refund.
1075,refund_request,Refund request after cancellation for this order,I accidentally ordered the same item twice. The charge happened after I canceled or tried to stop the service. I have already tried the basic workaround. Please process the refund.
1076,refund_request,Duplicate payment should be reversed on the card,I'm filing a complaint with the Better Business Bureau. This is clearly a billing error. The current behavior does not match what the product should do. I would like the charge reversed.
1077,refund_request,Double billing on my account,After buying the add-on I discovered it's not available in my country. This is clearly a billing error. Please process the refund.
1078,refund_request,Item quality is not acceptable,I paid for new but received an opened or used item. Please process the refund once you review the order. I would like the charge reversed.
1079,refund_request,Refund request for an unapproved purchase on the card,I ask that you reimbursement via PayPal to my account. This transaction should not have gone through. This is affecting the normal workflow for my team. Please process the refund.
1080,refund_request,Need money back for this item,The terms are unconscionable and I am owed a return. The quality is far below what was promised. This is affecting the normal workflow for my team. Kindly refund this amount to the original payment method.
1081,refund_request,Charge without consent should be reversed,I'm leaving negative reviews about this return of my payment issue. Please return the funds immediately. The current behavior does not match what the product should do. Please process the refund.
1082,refund_request,Double billing on my account within the refund window,I'm appealing your denial of my reimbursement request. I only expected one payment for this order or subscription. I have already tried the basic workaround. Please help me resolve this billing error.
1083,refund_request,Refund request for an unapproved purchase,I accidentally bought the wrong subscription tier. I need the charge reversed as soon as possible. Kindly refund this amount to the original payment method.
1084,refund_request,Double billing on my account on the card,I requested my payment back on March 10th and it shows as processed on your end but hasn't appeared in my bank account yet. Please reverse the duplicate transaction. The current behavior does not match what the product should do. Please process the refund.
1085,refund_request,Double billing on my account,Reimbursement to my original payment method not store credit. This is clearly a billing error. I have already tried the basic workaround. Please process the refund.
1086,refund_request,Double billing on my account,I had a 30% discount code that was supposed to be valid through March but it stopped working mid-month. Please reverse the duplicate transaction. The issue shows up every time I repeat the steps. Please help me resolve this billing error.
1087,refund_request,Charged twice and need a refund,There were hidden fees added that weren't disclosed at checkout. This is clearly a billing error. The issue shows up every time I repeat the steps. Kindly refund this amount to the original payment method.
1088,refund_request,Unexpected billing on my account,Your policy says no questions asked reimbursements so I'm requesting one. Please return the funds immediately. The issue shows up every time I repeat the steps. Please process the refund.
1089,refund_request,Refund request for duplicate charge within the refund window,I have already been offered store credit and a product exchange by a previous agent and I am declining both. Please reverse the duplicate transaction. I would like the charge reversed.
1090,refund_request,Duplicate payment should be reversed on the card,I changed my mind about this purchase and want to return it for my charge reversed. This is clearly a billing error. Please process the refund.
1091,refund_request,Please reverse the renewal charge,I don't want the protection plan. This should fall under your refund window. I would like the charge reversed.
1092,refund_request,Charged twice and need a refund for this order,You misrepresented the product. I only expected one payment for this order or subscription. Kindly refund this amount to the original payment method.
1093,refund_request,Please reverse the renewal charge within the refund window,You offered a lifetime guarantee so I am owed a return under that guarantee. The charge happened after I canceled or tried to stop the service. The current behavior does not match what the product should do. Please help me resolve this billing error.
1094,refund_request,Extra charge needs to be refunded,I see a charge of $9.99 labeled 'Add-on Feature' on my bill but I never purchased any add-ons. Please reverse the duplicate transaction. The current behavior does not match what the product should do. Please process the refund.
1095,refund_request,Unauthorized charge needs a refund within the refund window,I am requesting that you give me a discount coupon instead of my amount credited back. I never approved this payment. I have already tried the basic workaround. Please process the refund.
1096,refund_request,Refund request for an unapproved purchase,You used bait and switch tactics and I need the charge reversed. I need the charge reversed as soon as possible. I have already tried the basic workaround. Please help me resolve this billing error.
1097,refund_request,Duplicate payment should be reversed for this charge,I entered the promo code SAVE20 at checkout and it said it was applied but the final charge on my card was full price. I only expected one payment for this order or subscription. This is affecting the normal workflow for my team. Please process the refund.
1098,refund_request,Duplicate payment should be reversed for this charge,Send a check for the return of my payment amount. The extra charge should be returned to the original method. Please help me resolve this billing error.
1099,refund_request,Please refund this poor-quality order,Offer extended warranty as compensation instead of reimbursement. The quality is far below what was promised. Please help me resolve this billing error.
1100,refund_request,Cannot complete the action I need to do,"Every time I try to complete this specific action it fails partway through. I do not get an error message, it just stops. I have tried multiple times on different days and it never works."
1101,refund_request,Charged twice and need a refund,I ask that you issue a gift card instead of a cash my money returned. I only expected one payment for this order or subscription. Kindly refund this amount to the original payment method.
1102,refund_request,"Product arrived damaged, refund requested",You misused my personal data. Please process the refund once you review the order. I would like the charge reversed.
1103,refund_request,Need money back for this item for this charge,I paid for this item but never received it. The item arrived in poor condition and does not match what was advertised. Please help me resolve this billing error.
1104,refund_request,Refund request for duplicate charge on the card,The box was completely crushed and the item inside is broken. This is clearly a billing error. This is affecting the normal workflow for my team. Please help me resolve this billing error.
1105,refund_request,Refund request for duplicate charge within the refund window,Kindly give me early access to new products instead of my payment back. This is clearly a billing error. I would like the charge reversed.
1106,refund_request,Refund request after cancellation on the card,I'm disputing this charge with my bank. The billing date does not match the cancellation date. This is affecting the normal workflow for my team. I would like the charge reversed.
1107,refund_request,Refund request for duplicate charge,I placed the same order twice by mistake due to a confusing checkout experience and was charged for both. The extra charge should be returned to the original method. I would like the charge reversed.
1108,refund_request,Double billing on my account,A support rep told me 10 days ago my return of my payment was approved and would appear in 5 to 7 days. This is clearly a billing error. The current behavior does not match what the product should do. I would like the charge reversed.
1109,refund_request,Refund request for duplicate charge,A pop-up made it look like I was upgrading to one plan but I ended up on a more expensive one. The extra charge should be returned to the original method. Kindly refund this amount to the original payment method.
1110,refund_request,Please refund this poor-quality order within the refund window,I was promissed 3 months free when I signed up but your charging me for month 1. The item arrived in poor condition and does not match what was advertised. Please help me resolve this billing error.
1111,refund_request,Refund request for an unapproved purchase,I upgraded to the annual plan three days ago but it's not the right fit. This transaction should not have gone through. The issue shows up every time I repeat the steps. I would like the charge reversed.
1112,refund_request,Please refund this poor-quality order,I ordered one product but received a completely different item. I would like the full amount returned rather than a replacement. I would like the charge reversed.
1113,refund_request,Please refund this poor-quality order,The quality of the item is poor and doesn't meet expectations. I would like the full amount returned rather than a replacement. Please process the refund.
1114,refund_request,Item quality is not acceptable,The food item I received is expired or has a very short expiration date. The quality is far below what was promised. Please help me resolve this billing error.
1115,refund_request,Charged twice and need a refund for this order,Your quality guarantee was violated and the product failed. I only expected one payment for this order or subscription. Kindly refund this amount to the original payment method.
1116,refund_request,Item quality is not acceptable,The product is defective and doesn't work properly. I would like the full amount returned rather than a replacement. Please help me resolve this billing error.
1117,refund_request,Refund request for a damaged item,You sent a replacement for my damaged item and the replacement is also damaged. The item arrived in poor condition and does not match what was advertised. Please help me resolve this billing error.
1118,refund_request,Refund needed for a canceled order,The trial period was supposed to be free but I was charged. The charge happened after I canceled or tried to stop the service. The issue shows up every time I repeat the steps. Please help me resolve this billing error.
1119,refund_request,Double billing on my account for this order,My card shows two identical charges on the same day. I only expected one payment for this order or subscription. This is affecting the normal workflow for my team. Kindly refund this amount to the original payment method.
1120,refund_request,Need money back for this item for this charge,I had to wait an unacceptable amount of time. The quality is far below what was promised. Please process the refund.
1121,refund_request,Need money back for this item,I'm filing an ombudsman complaint about your refusal to return of my payment. The quality is far below what was promised. I have already tried the basic workaround. I would like the charge reversed.
1122,refund_request,Double billing on my account,I've consulted an attorney about this my money returned dispute. This is clearly a billing error. Please help me resolve this billing error.
1123,refund_request,"Product arrived damaged, refund requested for this order",Kindly payment reversal via bank transfer to my account instead of check. The item arrived in poor condition and does not match what was advertised. I would like the charge reversed.
1124,refund_request,Refund request for an unapproved purchase,I requested one reimbursement but I see three separate reimbursement transactions from you in my bank account. Please return the funds immediately. Kindly refund this amount to the original payment method.
1125,refund_request,Unexpected billing on my account for this order,I paid for a month and couldn't use the service for more than a day due to repeated outages. I never approved this payment. The current behavior does not match what the product should do. Please help me resolve this billing error.
1126,refund_request,Refund request for a damaged item,I ordered 5 items but the package only contains 3. The quality is far below what was promised. I would like the charge reversed.
1127,refund_request,Duplicate payment should be reversed,My account may have been compromised. Please reverse the duplicate transaction. Please help me resolve this billing error.
1128,refund_request,Please refund an unauthorized payment,I upgraded for priority support and have been waiting 4 days for a response. I need the charge reversed as soon as possible. Kindly refund this amount to the original payment method.
1129,refund_request,Need money back for this item within the refund window,The product I received looks and functions nothing like what was shown and described in the product listing. The item arrived in poor condition and does not match what was advertised. I would like the charge reversed.
1130,refund_request,Extra charge needs to be refunded,Kindly give me free priority support instead of my payment back. This is clearly a billing error. Please help me resolve this billing error.
1131,refund_request,Item quality is not acceptable,The product I ordered arrived yesterday and stopped functioning entirely within a few hours of first use. I would like the full amount returned rather than a replacement. I have already tried the basic workaround. Kindly refund this amount to the original payment method.
1132,refund_request,Refund needed for a canceled order for this charge,I'm using my buyer protection to get my funds returned for this item. Please issue the refund to the original payment method. This is affecting the normal workflow for my team. Please process the refund.
1133,refund_request,Unauthorized charge needs a refund,This charge appears to be fraudulent. Please return the funds immediately. I would like the charge reversed.
1134,refund_request,Double billing on my account,You advertised a money-back guarantee so I want to use it for my charge reversed. The extra charge should be returned to the original method. Please process the refund.
1135,refund_request,Please reverse the renewal charge,You ended my trial 5 days early and charged me the full monthly amount. The billing date does not match the cancellation date. Kindly refund this amount to the original payment method.
1136,refund_request,Duplicate payment should be reversed,You failed to perform your obligations. The extra charge should be returned to the original method. The issue shows up every time I repeat the steps. Please help me resolve this billing error.
1137,refund_request,Paid for a service I no longer need within the refund window,You unilaterally changed the agreement terms. The billing date does not match the cancellation date. The issue shows up every time I repeat the steps. Please help me resolve this billing error.
1138,refund_request,Paid for a service I no longer need,I'm requesting my funds returned within the 60-day return window. The charge happened after I canceled or tried to stop the service. Please help me resolve this billing error.
1139,refund_request,Refund request for a damaged item,I'm invoking the marketplace guarantee for this defective item. I would like the full amount returned rather than a replacement. Kindly refund this amount to the original payment method.
1140,refund_request,Item quality is not acceptable on the card,The item is the wrong size and doesn't fit. Please process the refund once you review the order. This is affecting the normal workflow for my team. Kindly refund this amount to the original payment method.
1141,refund_request,Need money back for this item,I was charged for a membership I didn't authorize. Please process the refund once you review the order. I have already tried the basic workaround. Please help me resolve this billing error.
1142,refund_request,Unexpected billing on my account on the card,Issue store credit instead of my charge reversed. I need the charge reversed as soon as possible. Please help me resolve this billing error.
1143,refund_request,Refund needed for a canceled order for this charge,I forgot to cancel and it auto-renewed. The billing date does not match the cancellation date. This is affecting the normal workflow for my team. Please process the refund.
1144,refund_request,"Product arrived damaged, refund requested within the refund window",I want a cash my money returned not store credit or merchandise credit. The item arrived in poor condition and does not match what was advertised. Please help me resolve this billing error.
1145,refund_request,"Product arrived damaged, refund requested",I ordered the blue version and received a red one. The item arrived in poor condition and does not match what was advertised. Please help me resolve this billing error.
1146,refund_request,Please refund an unauthorized payment,My package was stolen from my porch. Please return the funds immediately. The current behavior does not match what the product should do. Please process the refund.
1147,refund_request,Trial charge should be refunded for this order,I paid for a service that was never provided. Please issue the refund to the original payment method. Please help me resolve this billing error.
1148,refund_request,Double billing on my account,The contract terms are unfair. The extra charge should be returned to the original method. I would like the charge reversed.
1149,refund_request,Trial charge should be refunded,The service provided was inadequate. The charge happened after I canceled or tried to stop the service. Kindly refund this amount to the original payment method.
1150,refund_request,New issue appeared after recent changes,This problem started after you pushed an update last week. Before that everything was fine. I have not changed anything on my end. Please roll back whatever broke this or fix it properly.
1151,refund_request,Refund needed for a canceled order on the card,Kindly exchange this for the correct item instead of returning the payment. This should fall under your refund window. The issue shows up every time I repeat the steps. Please help me resolve this billing error.
1152,refund_request,Item quality is not acceptable for this order,I'm filing a complaint with the regulatory authority about this. I would like the full amount returned rather than a replacement. I would like the charge reversed.
1153,refund_request,Refund needed for a canceled order,You denied my credit back request without justification. This should fall under your refund window. Kindly refund this amount to the original payment method.
1154,refund_request,Please reverse the renewal charge for this order,You issued store credit instead of returning money to my card. This should fall under your refund window. The current behavior does not match what the product should do. Please help me resolve this billing error.
1155,refund_request,Please refund an unauthorized payment,I ask that you grant VIP status as compensation instead of my funds returned. This transaction should not have gone through. The current behavior does not match what the product should do. Please help me resolve this billing error.
1156,refund_request,Duplicate payment should be reversed for this charge,I've requested my charge reversed multiple times and you're ignoring me. This is clearly a billing error. The issue shows up every time I repeat the steps. Please process the refund.
1157,refund_request,Refund request after cancellation,The seller was unresponsive to my complaints. Please issue the refund to the original payment method. Please process the refund.
1158,refund_request,Extra charge needs to be refunded,The product doesn't match the description on the website. Please reverse the duplicate transaction. The current behavior does not match what the product should do. I would like the charge reversed.
1159,refund_request,Unexpected billing on my account on the card,I cancelled my subscription but charges keep appearing on my card. I need the charge reversed as soon as possible. This is affecting the normal workflow for my team. Please help me resolve this billing error.
